True			0	[]		530255	tt0348538	en	Barely Legal 10	Is there such a thing as too much hot, 18-year-old pussy? Barely Legal thinks not. Agree? Then you're ready for the downright nasty babes of Barely Legal 10. This video is stuffed with the tightest, most insatiable pack of legal teen tramps on the planet, all eager to do every filthy thing they've ever imagined.	0.6	/8Em8JLgeHe9spO0OZl9ienXnKB4.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-07-23	0	82	[{'iso_639_1': 'en', 'name': 'English'}]	Released	18 and bursting with goodness: Pluck them while they're RIPE.	Barely Legal 10	False	0.0	0
False	/rQ7hQ0fXhg6fZAXlRbIvou1QuMX.jpg	{'id': 619533, 'name': 'Manyeo The Witch Collection', 'poster_path': None, 'backdrop_path': '/qq1N4JTE1nh09PcEEMwDjqbCuFj.jpg'}	0	[{'id': 28, 'name': 'Action'}]		530254	tt8574252	ko	마녀	Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.	6.497	/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg	[{'id': 10924, 'logo_path': None, 'name': 'Peppermint&company', 'origin_country': 'KR'}, {'id': 103747, 'logo_path': None, 'name': 'Warner Bros. Korea', 'origin_country': 'KR'}]	[{'iso_3166_1': 'KR', 'name': 'South Korea'}]	2018-06-27	24340302	125	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]	Released	Everything changed after they appeared	The Witch: Part 1. The Subversion	False	7.5	42
False			0	[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]		530253		en	D Is for Deloused	A segment from the feature film – ABC’s of Death 2. A condemned man attempts to win a second chance at life.	0.6	/5v9t5JgyCebHxcKGTE6oSiUJZFR.jpg	[]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	2014-10-02	0	5	[{'iso_639_1': 'xx', 'name': 'No Language'}]	Released		D Is for Deloused	False	7.5	2
True			0	[]		530252	tt0308003	en	Barely Legal 9	Feeling out of touch with the youth of today? Barely Legal 9 offers an in-depth look inside the minds and up the skirts of 18-year-old girls.	0.6	/q7nKL1GX8ySLA3hzaNcAofGiTYZ.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-07-10	0	97	[{'iso_639_1': 'en', 'name': 'English'}]	Released	"Daddy's little darling is all grown up: ""I'm ready for the big boys now."""	Barely Legal 9	False	0.0	0
True			0	[]		530251	tt0344897	en	Barely Legal 8	America's most trusted source of prime, legal teen pussy returns with another dripping-wet selection of stellar snatch. Barely Legal 8 offers only the finest in teen twat and freak nasty antics. Our girls are young, willing and ready for anything.	0.6	/fcinUE4uEwZ09I5Nu72yboxK9kh.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-06-25	0	92	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Barely Legal 8	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]		530250		ja	地獄の曲り角	"Maki, a porter at the Sakura Hotel, finds a body in Room No. 2 and picks up a piece of paper on which is written ""one-third of the key"", also the part of a key. From a newspaper he learns that the dead man is an official who has been detained as a suspect in a bribery case involving 150,000,000 yen and that another suspect named Matsunaga is still in custody. Maki realizes that if he can obtain the other two-thirds of the key, he will be a multi-millionaire."	0.6		[]	[]	1959-10-06	0	92	[{'iso_639_1': 'ja', 'name': '日本語'}]	Released		A Turning to Hell	False	0.0	0
False			0	[]		530249		en	Phish - 2015-08-21 - Watkins Glen NY - Magnaball	"PHISH, FRIDAY 08/21/2015 WATKINS GLEN INTERNATIONAL Watkins Glen, NY  SET 1: Simple > The Dogs > The Man Who Stepped Into Yesterday > Avenu Malkenu > The Man Who Stepped Into Yesterday > Free, Happy Birthday to You, The Wedge, Mock Song, Roggae > Rift > Bathtub Gin  SET 2: Chalk Dust Torture[1] > Ghost -> Rock and Roll > Harry Hood -> Waste > No Men In No Man's Land -> Slave to the Traffic Light  ENCORE: Farmhouse, First Tube  [1] Unfinished."	0.6		[]	[]		0		[]	Released		Phish - 2015-08-21 - Watkins Glen NY - Magnaball	False	0.0	0
False			0	[]		530248		fr	1953 – The Outlawed	1953 – The Outlawed centers on the last part of Alan Turing’s life, traveling to Greece to study morphological regularity in nature while his body is being altered by an enforced hormonal treatment. The agonizing surgical incision that is a narrative hinge in the film, slashes into the convulsed boundary between laws and transgressions, natural and technological becomings: a cut that does not separate politics and bodies but complicates the forms in which they crossbreed.	0.6	/hiUjvUisD02qnJ0poiMyC4Aoi1v.jpg	[]	[]	2018-01-01	0	13	[]	Released		1953 – The Outlawed	False	0.0	0
True			0	[]		530247	tt0408552	en	Barely Legal 7	The lucky seventh installment of the series brings us more blistering boffing from some of the tastiest newcomers around. We begin this time with Cherry Rain, a cute little brunette waif who exudes a youthful appeal. She takes on the window washer in a scorching segment, really working herself into a frenzy of erotic excitement.	0.6	/59BwwSP3MdzugWOGgR1CSpfQG5Z.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-06-07	0	97	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Barely Legal 7	False	0.0	0
True			0	[]		530245	tt0408551	en	Barely Legal 6	Barely Legal #6 explodes with the raw power of legal-teen poontang. These girls will fuck anywhere: backyards, bathrooms, even on the job. Check out some highlights from this sizzling expose on shameless teen sluts. A shy, ball-gargling foreigner meets an all-American stud and discovers that lust is a universal language in German Tourist. A sassy little honey lands an after-school dream job testing adult toys in Warehouse Workout. Plus, you'll watch a bashful hippie chick discover the joy of outdoor urination and witness a tender step-family reunion. You'll have to see the rest to believe it! Barely Legal #6 is full of sweet and sleazy surprises.	0.6	/12EpK9SuRVbEmqB46ebOzmyZPDX.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-05-29	0	100	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Tight, Juicy Teens: legal cutie pies offer sweet slices.	Barely Legal 6	False	0.0	0
True			0	[]		530243	tt0302298	en	Barely Legal 5	Are you tired of X-rated chick flicks where surgically enhanced broads in cheerleading outfits masquerade as teenagers? Wanna see how real girls do it? Check out Barely Legal 5. This awesome collection delivers a banquet of tasty just-legal hotties from rustic nymphos to city-slick brats.	0.6	/orfuopExmbkLL4Sesk3O8jv1O5p.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-05-01	0	84	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Tight, Wet Teens, old enough to know better but too young to care.	Barely Legal 5	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]	http://intl.nikkatsu.com/sales/63.html	530242		ja	第三の死角	Yoshikawa and Kaji are alumni - Yoshikawa leads a life loyal to his company Toho Corporation, whilst Kaji works in the underground world for Aoyama, a fixer trying to buy Toho out. One day, Yoshikawa is ordered to take a look into the information leakage which had resulted in a serious fall of the company stock price. Following his order, Yoshikawa reunites with Kaji but their relationship gets complicated through the presence of Akiko, the daughter of Kubo, chairman of Toho Corporation. There is an obvious financial conspiracy and several men are killed - Who is the true mastermind behind all the plots?	0.6		[]	[]	1959-01-22	0	97	[{'iso_639_1': 'ja', 'name': '日本語'}]	Released		The Third Dead Angle	False	0.0	0
True			0	[]		530241	tt0259879	en	Barely Legal 4	Feeling patriotic? Barely Legal #4 celebrates our nation's sexual diversity serving up five slices of juicy, 18-year-old American pie. Savor more than a dozen beautiful girls from the shores of the Big Island to the gritty streets of New York City. In Hawaiian Rose, and exotic innocent bids aloha to her virginity and lures two surfers to her secret wet spot. Sleazy sisters live the American dream and become erotic entrepreneurs in Cheat at Any Price.	0.6	/zO2v7xYGv1rP6xj5IlyYxgBLmDS.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2001-01-16	0	88	[{'iso_639_1': 'en', 'name': 'English'}]	Released	18 and Ready Squeaky-Clean Teens Crave X-rated Fun	Barely Legal 4	False	0.0	0
False			0	[{'id': 99, 'name': 'Documentary'}]		530240	tt1742642	en	East Anglian Holiday	A tour of East Anglia, with its waterways and low-lying country.	0.6		[{'id': 52835, 'logo_path': None, 'name': 'British Transport Films', 'origin_country': ''}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	1954-01-01	0	19	[{'iso_639_1': 'en', 'name': 'English'}]	Released		East Anglian Holiday	False	0.0	0
True			0	[]		530239	tt0265070	en	Barely Legal 3	"The brightest and tightest legal teen stars are back in Barely Legal #3. In five red-hot vignettes, six beautiful legal brats learn the ins and outs of young adulthood. Check out Moving Violation. Speed demon Jessiree learns that crime doesn't pay; it sucks. Melody fulfills her lifelong erotic dream in Little Miss Starfucker, while Jodi gives a curious neighbor a tour of her lust chamber in Room With a View. Whether you like your legal tender dirty-blond or squeaky-clean, Barely Legal #3 has the 18-year-old girl to fulfill your viewing pleasure. ""Wanna see us fuck? We won't tell your wife."""	0.6	/7jvTUW1Dr1B2aEMN06YBdqdOOwO.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2000-12-04	0	107	[{'iso_639_1': 'en', 'name': 'English'}]	Released	The Hottest Selling Series in America!	Barely Legal 3	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530238	tt7329476	ar	البر التاني	A group of young men who live in a poverty-stricken village aspire to migrate to Italy seeking a better life. In their journey towards their dream life, they are faced with the treacherous waves of the Mediterranean Sea while boarding an old, worn-out boat and carrying no legal documents.	0.6	/eMUJPuGXm1eSm1cRI5WW71brdac.jpg	[]	[{'iso_3166_1': 'EG', 'name': 'Egypt'}]	2016-11-19	0	98	[{'iso_639_1': 'ar', 'name': 'العربية'}]	Released		The Other Land	True	4.0	1
False			0	[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]		530237	tt6166392	en	Willy Wonka		0.6		[{'id': 17, 'logo_path': '/s1y7CTv6YHe87YUGOq6SRB6DmO7.png', 'name': 'Warner Bros. Entertainment', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]		0		[{'iso_639_1': 'en', 'name': 'English'}]	Planned		Willy Wonka	False	0.0	0
False			0	[]		530236		zh	Through the Eye	The actress Ming Yi (Xue Jianing) is a blind single mother who runs her own flower shop with her daughter Huanhuan. After being treated by ophthalmologist Gao Mu (Chen Haomin), Mingyi is able to see the light again. In order to make her and her daughter have a new beginning of bt4k.com, Mingyi moved into a centuries old house with the help of Takagi, but did not expect that the mother and daughter were also involved in a series of strange things. . Can not keep true love when blindness, eyes can not tell when true, this heavy door hidden behind what is what Juan (Roland ornaments) want to keep secret secretly?	0.608	/bI0qVFSLym3GCwIXCcZIV5Eh5VU.jpg	[]	[]	2017-05-12	0	95	[]	Released		Through the Eye	False	0.0	0
True			0	[]		530234	tt0246455	en	Barely Legal	Girls grow up so fast. Only yesterday, these cock-crazed hotties were shy little angels in braces and pigtails. But now Daddy's little girl is a ripe 18-year-old woman, ready to indulge in action too hardcore for the pages of Barely Legal Magazine. Watch sassy teens re-create their very own coming-of-age stories on film. See their tight, young bodies do things so nasty, you won't believe it's their first time.	0.6	/33jd9KM4S3Tu62ziV4MTeGDz69i.jpg	[{'id': 6115, 'logo_path': '/8y4GU196jEMysPFjzRwkbEouDs1.png', 'name': 'Hustler Video', 'origin_country': 'US'}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	1999-09-01	0	93	[{'iso_639_1': 'en', 'name': 'English'}]	Released	America's Favorite Legal Teens Finally Come On Video!	Barely Legal	False	0.0	0
False			0	[{'id': 99, 'name': 'Documentary'}]		530232	tt1876337	es	Hoy como ayer	A day from the life of Juan Carlos Godoy, singer. In drawn out shots, always from fixed camera angles, the aged entertainer is followed from the moment he prepares for a performance in a restaurant. The camera points towards the hallway, where we see ‘Juanca’ leaving the bathroom and carefully getting dressed. During the long drive to the city of his youth, only showing his face and part of the surroundings dashing past, the first words are spoken, after more than nine minutes. ‘You’re shooting a quite silent film, right?’ The old man sings, sometimes outside the fixed frame, his tango songs - shown in their entirety - makes a few sly remarks, and laboriously eats his uncooked ham sandwiches. The audience adores the tawny performer with his unwavering voice. ‘You are eternal, Juanca’, people praise him. Next Tuesday, he will be back.	0.6	/pORgK9jJmR4eMsHGbCVbTDMPGKx.jpg	[]	[]	2011-09-15	0	68	[]	Released		Hoy como ayer	False	0.0	0
False			0	[{'id': 35, 'name': 'Comedy'}]		530231	tt0363660	de	Halt die Luft an alter Gauner - Der Stockfisch und das Stinktier		0.6		[]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	1976-01-01	0		[]	Released		Halt die Luft an alter Gauner - Der Stockfisch und das Stinktier	False	0.0	0
False			0	[]		530230		en	南方大冰雪	A movie dedicated to the PLA.	0.6	/5Akhvz9CRjRZmyOIOHsaWyYrCa5.jpg	[]	[]	2012-01-01	0	100	[{'iso_639_1': 'zh', 'name': '普通话'}]	Released		The Southern Storm	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530229	tt0098285	de	Seine beste Rolle		0.6		[]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	1989-01-01	0		[]	Released		Seine beste Rolle	False	0.0	0
False			0	[]		530228	tt5860356	en	Yung	This film follows four young girls into the vibrant, hedonistic subculture of Berlin. Janaina, 17, earns money by making Internet pornography. Her best friend, Emmy, 18, finds the whole city intoxicating, without realizing that she's getting deeper and deeper into a cycle of addiction. Joy muses about love when she doesn't happen to be selling drugs. And Abbie, 16, dreams of escaping to Los Angeles.	1.469	/8CxY2IBMYTsv2qp02b883x7rfKB.jpg	[]	[]	2018-06-30	0	95	[{'iso_639_1': 'de', 'name': 'Deutsch'}]	Released		Yung	False	0.0	0
False	/1pSXsZAMenov1rzo6ATAWk2FfPj.jpg		180000	[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]		530227	tt5347122	en	A Young Man With High Potential	Piet, who is studying computer science, is as inexperienced sexually as he is intelligent. When he notices that his feelings for Klara, a fellow student, are not really reciprocal, he is deeply hurt. After trying out sleeping pills on himself, he drugs Klara, with unexpected consequences.	4.525	/qhnlt0FsS8BIOHT7sJvcLP5LQg0.jpg	[{'id': 41001, 'logo_path': None, 'name': 'Schattenkante', 'origin_country': ''}, {'id': 20441, 'logo_path': None, 'name': 'Hahn Film AG', 'origin_country': ''}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	2019-03-07	0	85	[{'iso_639_1': 'en', 'name': 'English'}]	Released		A Young Man With High Potential	False	7.8	6
False			0	[{'id': 18, 'name': 'Drama'}]		530226	tt0127928	de	Der Testfahrer		0.6		[]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	1997-01-01	0		[]	Released		Der Testfahrer	False	0.0	0
False	/hks5lwhLoh7EBvE5Jl0gAZljlRo.jpg		0	[{'id': 18, 'name': 'Drama'}]		530225	tt7760850	de	Wir haben nur gespielt	Two boys from different worlds. Of all possible times, the start of summer vacation is when 10-year-old Jona has to move away from Berlin to the German-Czech border with his mother and new stepfather. He's lonely and angry as he inspects his new surroundings. Across the border, he meets Miro, a 13-year-old Ukrainian boy. Jona is fascinated by the confident but taciturn boy, only slowly discovering the fate that's hidden behind Miro's grown-up façade.	0.6	/pMadnjtWDUjaxIZrGTxU2hmsCNE.jpg	[{'id': 87329, 'logo_path': None, 'name': 'Kurhaus Production', 'origin_country': ''}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	2018-06-30	0	86	[{'iso_639_1': 'de', 'name': 'Deutsch'}]	Released		We Were Just Playing	False	6.5	2
False			0	[{'id': 80, 'name': 'Crime'}]		530224	tt0298552	de	Die Sitte		0.6		[]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	2001-10-25	0		[]	Released		Die Sitte	False	0.0	0
False			0	[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]		530223		ru	Всё для Вас		0.6	/rELEVq2GVEEc29JQoL6lGOqd6nY.jpg	[{'id': 21978, 'logo_path': None, 'name': 'Gorky Film Studios', 'origin_country': 'RU'}]	[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]	1965-06-14	0	85	[{'iso_639_1': 'ru', 'name': 'Pусский'}]	Released		Vsyo dlya vas	False	5.0	1
False			0	[]		530222	tt7538492	de	Von Bienen und Blumen	Lola and her family leave Berlin to move to the Uckermarck, a picturesque yet structurally poor region north of the city. While they are looking for the simple, good life in the countryside, the locals are sceptical about the new neighbours. To bridge the gap and overcome stereotypes Lola sets up a project to bring the old garden back to life, growing and breeding their own food. More and more people from the city and the village join in and the project becomes a reflection on how we are living our lives today. How does the modern urban, individual define work and love? And how does this change our relationships?	0.6	/qeue15AlQQODOGy4qJctfetnjl3.jpg	[]	[]	2018-06-30	0	96	[{'iso_639_1': 'de', 'name': 'Deutsch'}]	Released		The Bees and the Birds	False	0.0	0
False			0	[]		530221	tt1706695	en	Sexually Insatiable	Three women make a pact to experience as much uncommitted sex as possible, but when one of them falls for the guy next door, the others stick to their agreement and seduce their friend's new love.	0.6	/gx35qG5lOnoeKb86t6vyqp3itAg.jpg	[]	[]	2009-01-01	0	80	[]	Released		Sexually Insatiable	False	0.0	0
False			0	[]		530220	tt1372237	en	Bad and Busty		0.6	/5Czw5QFDmT8qrN3RLS7NMabtuak.jpg	[]	[]	2009-01-22	0	84	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Bad and Busty	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530219	tt0369580	de	Schattenlinie		0.6		[]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	2003-10-22	0		[]	Released		Schattenlinie	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530218	tt8554316	de	Katie Fforde: Ziemlich beste Freundinnen		1.393	/xLuRqCUTZCB7eYeUJW6Bp6tnefX.jpg	[]	[{'iso_3166_1': 'DE', 'name': 'Germany'}]	2018-06-03	0		[]	Released		Katie Fforde: Ziemlich beste Freundinnen	False	0.0	0
False			0	[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]		530217	tt7748196	ta	ஆர். கே. நகர்	A romantic comedy film directed by Saravana Rajan, starring Sana Althaf and Vaibhav Reddy in the lead roles.	0.6		[{'id': 12298, 'logo_path': None, 'name': 'Sri Thenandal Films', 'origin_country': 'IN'}, {'id': 101128, 'logo_path': None, 'name': 'Shraddha Entertainment', 'origin_country': ''}, {'id': 80211, 'logo_path': None, 'name': 'Black Ticket Company', 'origin_country': ''}]	[{'iso_3166_1': 'IN', 'name': 'India'}]		0		[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]	In Production		R. K. Nagar	False	0.0	0
False			0	[{'id': 35, 'name': 'Comedy'}]		530215	tt0243126	ru	Ау-у!		0.824	/3SZ6O6wq6NN8pUT8Lrfx2EiSrzN.jpg	[{'id': 344, 'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]	[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]	1976-06-01	0		[{'iso_639_1': 'ru', 'name': 'Pусский'}]	Released		Ау-у!	False	7.0	1
False			0	[{'id': 99, 'name': 'Documentary'}]		530213		de	Türsteher Europas – Wie Afrika Flüchtlinge stoppen soll		0.6	/sAEVWbzAoGPL8gAOC7UUZMgvzfM.jpg	[{'id': 105662, 'logo_path': None, 'name': 'mobyDOK TV-Produktion', 'origin_country': ''}, {'id': 1251, 'logo_path': '/ucgmv8vBIA3Tr2VbqQ1NKYgkTsN.png', 'name': 'ARD', 'origin_country': 'DE'}, {'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]	2018-06-12	0		[{'iso_639_1': 'de', 'name': 'Deutsch'}]	Released		Türsteher Europas – Wie Afrika Flüchtlinge stoppen soll	False	9.0	1
False			0	[]		530212	tt0291862	en	Hudson and Halls - A Love Story	"""Hudson and Halls"" was a popular New Zealand cooking show featuring Peter Hudson and David Halls. It ran for around ten years during the 1970s and 80s before being cancelled. Bitter about their treatment, the pair moved to England, where their chatty, somewhat slapstick and definitely campy presentation style won a second show a cult following.  While it was general knowledge that Hudson and Halls lived together, were unmarried and certainly seemed uninterested in women, they never officially confirmed the nature of their relationship in the New Zealand media while they were TV stars, though they were out in their private lives. This documentary, which includes interviews with the couple's friends and family, explores the men behind the show and their lifelong romance."	0.6	/iIIktk23gB89tQgYJQdmSOnOtlq.jpg	[]	[]	2001-05-07	0	70	[]	Released		Hudson and Halls - A Love Story	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530211	tt0315820	ru	Бессонная ночь	A young engineer, Pavel Kaurov, goes to his first destination - to the port city of Sibirsk. He is appointed to lead a group of portal and floating cranes. After several troubles, Pavel masters port work and receives a serious assignment. Meanwhile, his bride Nina, an architect by profession, arrives in Sibirsk...	0.6	/aoUlhzhGlTp9uAU4BSxM0pKE77x.jpg	[{'id': 344, 'logo_path': '/xenuUvcunUNpbaDOYGhWZERaym7.png', 'name': 'Mosfilm', 'origin_country': 'SU'}]	[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]	1960-05-23	0	93	[{'iso_639_1': 'ru', 'name': 'Pусский'}]	Released		Sleepless Night	False	6.0	1
False			0	[{'id': 99, 'name': 'Documentary'}]		530210	tt1641803	en	All My Tomorrows	An array of charismatic people articulate their pure and essential views about the disease of Cancer. The medical, ethical, psychological and social aspects are coherently interwoven in this thorough, and poetic, approach to the subject. In this film the 'main character' is the disease itself, portrayed through the collective motivation of people who fight the same enemy on many different fronts.	0.6	/g9u0GHMgcnZrrnTXoJR06yvYpyq.jpg	[{'id': 55203, 'logo_path': None, 'name': 'Hasten Slowly Films', 'origin_country': ''}]	[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]	2011-04-14	0	90	[]	Released		All My Tomorrows	False	0.0	0
False			0	[{'id': 99, 'name': 'Documentary'}]		530209	tt1956574	fr	My Mother		0.6		[{'id': 11244, 'logo_path': '/exk8IDzTxJtC0d92JmON90ff3tG.png', 'name': 'France 3 (FR 3)', 'origin_country': 'FR'}]	[{'iso_3166_1': 'FR', 'name': 'France'}]	2006-01-01	0		[]	Released		My Mother	False	0.0	0
False			0	[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]		530208	tt0334930	en	The Beatrice Arthur Special	The Beatrice Arthur Special was a prime time U.S. television special broadcast on CBS on January 19, 1980. The production centered around Bea Arthur, who was joined by guest stars Rock Hudson, Melba Moore and ventriloquist Wayland Flowers with his puppet Madame in a series of musical numbers and comedy sketches.	0.625	/4RoJoaig6pu1jcuS9GB4zGT7fcn.jpg	[{'id': 107943, 'logo_path': None, 'name': 'Saul Ilson Productions Inc', 'origin_country': ''}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	1980-01-19	0	60	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Bea Arthur's 1980 television special.	The Beatrice Arthur Special	False	0.0	0
False			0	[{'id': 99, 'name': 'Documentary'}]		530207		fr	Le Dama d'Ambara: enchanter la mort		0.6		[]	[{'iso_3166_1': 'FR', 'name': 'France'}]	1974-01-01	0		[]	Released		Le Dama d'Ambara: enchanter la mort	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	http://BrotherhoodPictures.com	530206	tt2293698	en	Status	After being dumped on his birthday by his long-time girlfriend, Bud is forced to start dating again.	0.6	/bU0rrIHdWfE1gYIXWOfpwqk7hYU.jpg	[{'id': 105659, 'logo_path': None, 'name': 'Brotherhood Pictures', 'origin_country': ''}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2012-11-05	0	15	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Status	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530205	tt1058565	it	La signora dalle camelie		0.6		[{'id': 1583, 'logo_path': '/gKP4egMJOi5rksdnplfPV1wa0sd.png', 'name': 'RAI', 'origin_country': 'IT'}]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	1971-01-01	0		[]	Released		La signora dalle camelie	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}]		530204	tt0118112	fr	Walk the Walk		0.621	/qvaoVL6iHsCYemdd8KjG0WGrYHg.jpg	[{'id': 4491, 'logo_path': None, 'name': 'Avventura Films', 'origin_country': ''}]	[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]	1996-11-20	0		[]	Released		Walk the Walk	False	5.0	1
False	/lLoeeUp230D0gAJaiKRSsb21cDB.jpg		0	[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]	https://m.youtube.com/channel/UCm00Ecb6AHEzA9Zeh63jEUg	530203		en	Dwellers of the Mountain’s Forest	When an ancient dragon awakens from its slumber beneath the earth, it’s up to the witches Yok, Claire and Aimottle to save thier village from destruction.	0.682	/poXFdFo67OON3DivF2rKIgxBkuJ.jpg	[]	[]	2018-06-14	0	2	[{'iso_639_1': 'xx', 'name': 'No Language'}]	Released		Dwellers of the Mountain’s Forest	False	7.0	2
False			0	[{'id': 99, 'name': 'Documentary'}]		530202	tt1603861	fr	Jardins du Luxembourg		0.6		[]	[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]	1927-01-01	0		[]	Released		Jardins du Luxembourg	False	0.0	0
False			0	[]		530201	tt0147142	he	הפחדנים	A beautiful young woman moves to Tel Aviv, the big city, falls in love with a married man and does not relate to the nice postal clerk who secretly loves her.	0.6	/ybiYMz0KHyH7xJERfbeDNbXoeKn.jpg	[]	[]	1980-05-31	0	94	[]	Released		The Cowards	False	0.0	0
False			0	[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]		530200	tt1045792	it	Oliver Cromwell: Ritratto di un dittatore		0.6		[]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	1969-02-04	0		[]	Released		Oliver Cromwell: Ritratto di un dittatore	False	0.0	0
